ALERTA,MES,ANO,SENSOR,ESTADO,AREAKM2,MUNICIPIO
degradacao,11,2022,Sentinel-2,AM,0.24,Lábrea
degradacao,11,2022,Sentinel-2,MT,0.24,Peixoto de Azevedo
degradacao,11,2022,Sentinel-2,PA,0.24,Prainha
degradacao,11,2022,Sentinel-2,MT,0.24,Aripuanã
degradacao,11,2022,Sentinel-2,AM,0.23,Humaitá
degradacao,11,2022,Sentinel-2,MT,0.23,Querência
degradacao,11,2022,Sentinel-2,AM,0.23,Novo Aripuanã
degradacao,11,2022,Sentinel-2,TO,0.23,Guaraí
degradacao,11,2022,Sentinel-2,AM,0.23,Canutama
degradacao,11,2022,Sentinel-2,PA,0.22,Almeirim
degradacao,11,2022,Sentinel-2,AM,0.22,Novo Aripuanã
degradacao,11,2022,Sentinel-2,MT,0.22,Aripuanã
degradacao,11,2022,Sentinel-2,AC,0.21,Sena Madureira
degradacao,11,2022,Sentinel-2,PA,0.21,Tomé-Açu
degradacao,11,2022,Sentinel-2,PA,0.21,Tomé-Açu
degradacao,11,2022,Sentinel-2,AM,0.21,Humaitá
degradacao,11,2022,Sentinel-2,AC,0.21,Porto Acre
degradacao,11,2022,Sentinel-2,AC,0.21,Bujari
degradacao,11,2022,Sentinel-2,PA,0.21,Aveiro
degradacao,11,2022,Sentinel-2,PA,0.20,Prainha
degradacao,11,2022,Sentinel-2,AM,0.20,Novo Aripuanã
degradacao,11,2022,Sentinel-2,RO,0.20,Pimenta Bueno
degradacao,11,2022,Sentinel-2,AM,0.20,Apuí
degradacao,11,2022,Sentinel-2,PA,0.19,Tomé-Açu
degradacao,11,2022,Sentinel-2,RO,0.19,Machadinho D'Oeste
degradacao,11,2022,Sentinel-2,MT,0.19,São José do Xingu
degradacao,11,2022,Sentinel-2,PA,0.19,Almeirim
degradacao,11,2022,Sentinel-2,MT,0.18,Peixoto de Azevedo
degradacao,11,2022,Sentinel-2,AC,0.18,Bujari
degradacao,11,2022,Sentinel-2,AC,0.18,Sena Madureira
degradacao,11,2022,Sentinel-2,MA,0.18,Bom Jardim
degradacao,11,2022,Sentinel-2,MT,0.18,Juína
degradacao,11,2022,Sentinel-2,TO,0.18,Guaraí
degradacao,11,2022,Sentinel-2,AM,0.18,Boca do Acre
degradacao,11,2022,Sentinel-2,AC,0.18,Rio Branco
degradacao,11,2022,Sentinel-2,MT,0.17,Nova Lacerda
degradacao,11,2022,Sentinel-2,MT,0.17,Peixoto de Azevedo
degradacao,11,2022,Sentinel-2,AC,0.17,Xapuri
degradacao,11,2022,Sentinel-2,AM,0.17,Apuí
degradacao,11,2022,Sentinel-2,MT,0.17,União do Sul
degradacao,11,2022,Sentinel-2,MT,0.17,Apiacás
degradacao,11,2022,Sentinel-2,PA,0.17,Tomé-Açu
degradacao,11,2022,Sentinel-2,RO,0.16,Pimenta Bueno
degradacao,11,2022,Sentinel-2,AC,0.16,Rio Branco
degradacao,11,2022,Sentinel-2,PA,0.16,Moju
degradacao,11,2022,Sentinel-2,MT,0.16,Peixoto de Azevedo
degradacao,11,2022,Sentinel-2,RO,0.16,Porto Velho
degradacao,11,2022,Sentinel-2,MT,0.16,Peixoto de Azevedo
degradacao,11,2022,Sentinel-2,PA,0.16,Ipixuna do Pará
degradacao,11,2022,Sentinel-2,TO,0.16,Guaraí
degradacao,11,2022,Sentinel-2,PA,0.16,Cumaru do Norte
degradacao,11,2022,Sentinel-2,AM,0.16,Novo Aripuanã
degradacao,11,2022,Sentinel-2,MT,0.15,Nova Bandeirantes
degradacao,11,2022,Sentinel-2,AC,0.15,Sena Madureira
degradacao,11,2022,Sentinel-2,AM,0.15,Pauini
degradacao,11,2022,Sentinel-2,MT,0.15,Paranaíta
degradacao,11,2022,Sentinel-2,PA,0.15,São Félix do Xingu
degradacao,11,2022,Sentinel-2,PA,0.14,São Félix do Xingu
degradacao,11,2022,Sentinel-2,PA,0.14,Aveiro
degradacao,11,2022,Sentinel-2,PA,0.14,Jacareacanga
degradacao,11,2022,Sentinel-2,AM,0.14,Lábrea
degradacao,11,2022,Sentinel-2,MA,0.14,Sítio Novo
degradacao,11,2022,Sentinel-2,MT,0.14,Confresa
degradacao,11,2022,Sentinel-2,MT,0.14,Paranatinga
degradacao,11,2022,Sentinel-2,MT,0.14,Apiacás
degradacao,11,2022,Sentinel-2,AM,0.14,Apuí
degradacao,11,2022,Sentinel-2,AC,0.13,Rio Branco
degradacao,11,2022,Sentinel-2,MT,0.13,Nova Bandeirantes
degradacao,11,2022,Sentinel-2,AM,0.13,Apuí
degradacao,11,2022,Sentinel-2,MT,0.13,Colniza
degradacao,11,2022,Sentinel-2,MT,0.13,Juína
degradacao,11,2022,Sentinel-2,MT,0.13,Colniza
degradacao,11,2022,Sentinel-2,AM,0.13,Lábrea
degradacao,11,2022,Sentinel-2,AM,0.13,Canutama
degradacao,11,2022,Sentinel-2,PA,0.13,Goianésia do Pará
degradacao,11,2022,Sentinel-2,AM,0.13,Lábrea
degradacao,11,2022,Sentinel-2,MT,0.13,Conquista D'Oeste
degradacao,11,2022,Sentinel-2,PA,0.13,Tomé-Açu
degradacao,11,2022,Sentinel-2,MT,0.13,Colniza
degradacao,11,2022,Sentinel-2,PA,0.12,Tomé-Açu
degradacao,11,2022,Sentinel-2,AC,0.12,Sena Madureira
degradacao,11,2022,Sentinel-2,MT,0.12,Peixoto de Azevedo
degradacao,11,2022,Sentinel-2,AC,0.12,Bujari
degradacao,11,2022,Sentinel-2,MT,0.12,Colniza
degradacao,11,2022,Sentinel-2,MT,0.11,Apiacás
degradacao,11,2022,Sentinel-2,AM,0.11,Lábrea
degradacao,11,2022,Sentinel-2,AC,0.11,Sena Madureira
degradacao,11,2022,Sentinel-2,AM,0.11,Novo Aripuanã
degradacao,11,2022,Sentinel-2,AM,0.11,Lábrea
degradacao,11,2022,Sentinel-2,PA,0.11,Tomé-Açu
degradacao,11,2022,Sentinel-2,MT,0.11,Marcelândia
degradacao,11,2022,Sentinel-2,MT,0.11,Apiacás
degradacao,11,2022,Sentinel-2,PA,0.11,Dom Eliseu
degradacao,11,2022,Sentinel-2,RO,0.11,Porto Velho
degradacao,11,2022,Sentinel-2,AM,0.11,Lábrea
degradacao,11,2022,Sentinel-2,MT,0.11,Peixoto de Azevedo
degradacao,11,2022,Sentinel-2,MT,0.11,Guarantã do Norte
degradacao,11,2022,Sentinel-2,AC,0.11,Rio Branco
degradacao,11,2022,Sentinel-2,RO,0.11,Pimenta Bueno
degradacao,11,2022,Sentinel-2,AM,0.10,Humaitá
degradacao,11,2022,Sentinel-2,AM,0.10,Lábrea
degradacao,11,2022,Sentinel-2,MT,0.10,Juína
degradacao,11,2022,Sentinel-2,PA,0.10,Ipixuna do Pará
degradacao,11,2022,Sentinel-2,AM,0.10,Boca do Acre
degradacao,11,2022,Sentinel-2,PA,0.10,Jacareacanga
degradacao,11,2022,Sentinel-2,PA,0.10,Goianésia do Pará
degradacao,11,2022,Sentinel-2,AC,0.10,Sena Madureira
degradacao,11,2022,Sentinel-2,AM,0.10,Lábrea
degradacao,11,2022,Sentinel-2,MT,0.10,Peixoto de Azevedo
degradacao,11,2022,Sentinel-2,RO,0.10,Pimenteiras do Oeste
degradacao,11,2022,Sentinel-2,RO,0.10,Guajará-Mirim
degradacao,11,2022,Sentinel-2,AM,0.09,Lábrea
degradacao,11,2022,Sentinel-2,MT,0.09,Nova Maringá
degradacao,11,2022,Sentinel-2,MT,0.09,Paranatinga
degradacao,11,2022,Sentinel-2,MT,0.09,Cotriguaçu
degradacao,11,2022,Sentinel-2,PA,0.09,Almeirim
degradacao,11,2022,Sentinel-2,AC,0.09,Porto Walter
degradacao,11,2022,Sentinel-2,TO,0.09,Guaraí
degradacao,11,2022,Sentinel-2,PA,0.09,Portel
degradacao,11,2022,Sentinel-2,MT,0.09,Juína
degradacao,11,2022,Sentinel-2,PA,0.09,Cumaru do Norte
degradacao,11,2022,Sentinel-2,RO,0.09,Pimenta Bueno
degradacao,11,2022,Sentinel-2,RO,0.09,Pimenteiras do Oeste
degradacao,11,2022,Sentinel-2,MT,0.09,Peixoto de Azevedo
degradacao,11,2022,Sentinel-2,AC,0.09,Rio Branco
degradacao,11,2022,Sentinel-2,AM,0.09,Humaitá
degradacao,11,2022,Sentinel-2,MT,0.08,Juara
degradacao,11,2022,Sentinel-2,AM,0.08,Boca do Acre
degradacao,11,2022,Sentinel-2,AC,0.08,Rio Branco
degradacao,11,2022,Sentinel-2,PA,0.08,Almeirim
degradacao,11,2022,Sentinel-2,PA,0.08,Portel
degradacao,11,2022,Sentinel-2,AM,0.08,Humaitá
degradacao,11,2022,Sentinel-2,PA,0.08,Portel
degradacao,11,2022,Sentinel-2,AC,0.01,Rio Branco
degradacao,11,2022,Sentinel-2,AC,0.06,Porto Acre
degradacao,11,2022,Sentinel-2,MT,0.08,Apiacás
degradacao,11,2022,Sentinel-2,AM,0.08,Humaitá
degradacao,11,2022,Sentinel-2,PA,0.08,Goianésia do Pará
degradacao,11,2022,Sentinel-2,MT,0.08,Paranatinga
degradacao,11,2022,Sentinel-2,AC,0.08,Porto Acre
degradacao,11,2022,Sentinel-2,AC,0.08,Rio Branco
degradacao,11,2022,Sentinel-2,PA,0.07,Goianésia do Pará
degradacao,11,2022,Sentinel-2,AC,0.07,Xapuri
degradacao,11,2022,Sentinel-2,AM,0.07,Boca do Acre
degradacao,11,2022,Sentinel-2,MT,0.07,Juína
degradacao,11,2022,Sentinel-2,AM,0.07,Humaitá
degradacao,11,2022,Sentinel-2,AC,0.07,Rio Branco
degradacao,11,2022,Sentinel-2,AC,0.07,Acrelândia
degradacao,11,2022,Sentinel-2,AC,0.07,Porto Acre
degradacao,11,2022,Sentinel-2,MT,0.07,Apiacás
degradacao,11,2022,Sentinel-2,MT,0.07,Nova Bandeirantes
degradacao,11,2022,Sentinel-2,MT,0.07,Paranaíta
degradacao,11,2022,Sentinel-2,AM,0.07,Boca do Acre
degradacao,11,2022,Sentinel-2,AM,0.07,Lábrea
degradacao,11,2022,Sentinel-2,AC,0.07,Xapuri
degradacao,11,2022,Sentinel-2,MT,0.06,Aripuanã
degradacao,11,2022,Sentinel-2,MT,0.06,Peixoto de Azevedo
degradacao,11,2022,Sentinel-2,MT,0.06,Peixoto de Azevedo
degradacao,11,2022,Sentinel-2,AC,0.06,Rio Branco
degradacao,11,2022,Sentinel-2,PA,0.06,Moju
degradacao,11,2022,Sentinel-2,AC,0.06,Feijó
degradacao,11,2022,Sentinel-2,AM,0.06,Pauini
degradacao,11,2022,Sentinel-2,MT,0.06,Nova Lacerda
degradacao,11,2022,Sentinel-2,PA,0.06,Tomé-Açu
degradacao,11,2022,Sentinel-2,AM,0.06,Humaitá
degradacao,11,2022,Sentinel-2,MT,0.06,Peixoto de Azevedo
degradacao,11,2022,Sentinel-2,AM,0.06,Humaitá
degradacao,11,2022,Sentinel-2,MT,0.06,Marcelândia
degradacao,11,2022,Sentinel-2,MT,0.06,Colniza
degradacao,11,2022,Sentinel-2,MT,0.06,Juína
degradacao,11,2022,Sentinel-2,PA,0.06,Almeirim
degradacao,11,2022,Sentinel-2,PA,0.05,Mojuí dos Campos
degradacao,11,2022,Sentinel-2,PA,0.05,Cumaru do Norte
degradacao,11,2022,Sentinel-2,AC,0.05,Rodrigues Alves
degradacao,11,2022,Sentinel-2,AM,0.05,Humaitá
degradacao,11,2022,Sentinel-2,MT,0.05,Colniza
degradacao,11,2022,Sentinel-2,MT,0.05,Paranatinga
degradacao,11,2022,Sentinel-2,MT,0.05,Guarantã do Norte
degradacao,11,2022,Sentinel-2,AM,0.05,Boca do Acre
degradacao,11,2022,Sentinel-2,PA,0.05,Aveiro
degradacao,11,2022,Sentinel-2,MT,0.05,Paranatinga
degradacao,11,2022,Sentinel-2,AC,0.05,Porto Acre
degradacao,11,2022,Sentinel-2,RO,0.05,Porto Velho
degradacao,11,2022,Sentinel-2,MT,0.05,Guarantã do Norte
degradacao,11,2022,Sentinel-2,AM,0.05,Lábrea
degradacao,11,2022,Sentinel-2,MT,0.05,Peixoto de Azevedo
degradacao,11,2022,Sentinel-2,PA,0.05,Cumaru do Norte
degradacao,11,2022,Sentinel-2,RO,0.05,Porto Velho
degradacao,11,2022,Sentinel-2,PA,0.05,Almeirim
degradacao,11,2022,Sentinel-2,PA,0.05,Goianésia do Pará
degradacao,11,2022,Sentinel-2,AM,0.05,Lábrea
degradacao,11,2022,Sentinel-2,MT,0.05,Peixoto de Azevedo
degradacao,11,2022,Sentinel-2,PA,0.05,Ipixuna do Pará
degradacao,11,2022,Sentinel-2,MT,0.05,Colniza
degradacao,11,2022,Sentinel-2,AC,0.04,Rio Branco
degradacao,11,2022,Sentinel-2,MT,0.04,Guarantã do Norte
degradacao,11,2022,Sentinel-2,PA,0.04,Almeirim
degradacao,11,2022,Sentinel-2,MT,0.04,Guarantã do Norte
degradacao,11,2022,Sentinel-2,RO,0.04,Pimenteiras do Oeste
degradacao,11,2022,Sentinel-2,MT,0.04,Paranatinga
degradacao,11,2022,Sentinel-2,MT,0.04,Nova Lacerda
degradacao,11,2022,Sentinel-2,AC,0.04,Rodrigues Alves
degradacao,11,2022,Sentinel-2,MT,0.04,Cotriguaçu
degradacao,11,2022,Sentinel-2,RO,0.04,Guajará-Mirim
degradacao,11,2022,Sentinel-2,MT,0.04,Colniza
degradacao,11,2022,Sentinel-2,MT,0.04,Aripuanã
degradacao,11,2022,Sentinel-2,AM,0.04,Boca do Acre
degradacao,11,2022,Sentinel-2,MT,0.04,Paranatinga
degradacao,11,2022,Sentinel-2,MT,0.04,Peixoto de Azevedo
degradacao,11,2022,Sentinel-2,PA,0.04,Ipixuna do Pará
degradacao,11,2022,Sentinel-2,AC,0.04,Senador Guiomard
degradacao,11,2022,Sentinel-2,AC,0.04,Bujari
degradacao,11,2022,Sentinel-2,AC,0.04,Porto Acre
degradacao,11,2022,Sentinel-2,RO,0.04,Pimenteiras do Oeste
degradacao,11,2022,Sentinel-2,MT,0.04,Apiacás
degradacao,11,2022,Sentinel-2,AC,0.04,Porto Acre
degradacao,11,2022,Sentinel-2,MT,0.04,Guarantã do Norte
degradacao,11,2022,Sentinel-2,RO,0.04,Pimenteiras do Oeste
degradacao,11,2022,Sentinel-2,PA,0.04,Tomé-Açu
degradacao,11,2022,Sentinel-2,AM,0.04,Humaitá
degradacao,11,2022,Sentinel-2,MT,0.04,Vila Bela da Santíssima Trindade
degradacao,11,2022,Sentinel-2,MT,0.04,União do Sul
degradacao,11,2022,Sentinel-2,MT,0.04,Cotriguaçu
degradacao,11,2022,Sentinel-2,MT,0.04,Peixoto de Azevedo
degradacao,11,2022,Sentinel-2,TO,0.04,Guaraí
degradacao,11,2022,Sentinel-2,MT,0.03,Marcelândia
degradacao,11,2022,Sentinel-2,RO,0.03,Guajará-Mirim
degradacao,11,2022,Sentinel-2,MT,0.03,Paranatinga
degradacao,11,2022,Sentinel-2,AC,0.03,Senador Guiomard
degradacao,11,2022,Sentinel-2,MT,0.03,Itaúba
degradacao,11,2022,Sentinel-2,TO,0.03,Guaraí
degradacao,11,2022,Sentinel-2,MT,0.03,Juína
degradacao,11,2022,Sentinel-2,MT,0.03,Marcelândia
degradacao,11,2022,Sentinel-2,AC,0.03,Sena Madureira
degradacao,11,2022,Sentinel-2,AC,0.03,Sena Madureira
degradacao,11,2022,Sentinel-2,AC,0.03,Porto Acre
degradacao,11,2022,Sentinel-2,AC,0.03,Senador Guiomard
degradacao,11,2022,Sentinel-2,AC,0.03,Xapuri
degradacao,11,2022,Sentinel-2,MT,0.03,Peixoto de Azevedo
degradacao,11,2022,Sentinel-2,AC,0.03,Bujari
degradacao,11,2022,Sentinel-2,PA,0.03,Mojuí dos Campos
degradacao,11,2022,Sentinel-2,RO,0.03,Guajará-Mirim
degradacao,11,2022,Sentinel-2,RO,0.03,Porto Velho
degradacao,11,2022,Sentinel-2,AC,0.03,Rio Branco
degradacao,11,2022,Sentinel-2,AM,0.03,Humaitá
degradacao,11,2022,Sentinel-2,AM,0.03,Lábrea
degradacao,11,2022,Sentinel-2,AC,0.03,Porto Walter
degradacao,11,2022,Sentinel-2,MT,0.03,Apiacás
degradacao,11,2022,Sentinel-2,MT,0.03,Colniza
degradacao,11,2022,Sentinel-2,MT,0.03,Paranatinga
degradacao,11,2022,Sentinel-2,MT,0.03,Vila Bela da Santíssima Trindade
degradacao,11,2022,Sentinel-2,MT,0.03,Colniza
degradacao,11,2022,Sentinel-2,AC,0.03,Bujari
degradacao,11,2022,Sentinel-2,AC,0.03,Bujari
degradacao,11,2022,Sentinel-2,AM,0.03,Pauini
degradacao,11,2022,Sentinel-2,MT,0.03,Paranatinga
degradacao,11,2022,Sentinel-2,MT,0.03,Juína
degradacao,11,2022,Sentinel-2,MT,0.03,Paranatinga
degradacao,11,2022,Sentinel-2,MT,0.03,Nova Lacerda
degradacao,11,2022,Sentinel-2,MT,0.03,Peixoto de Azevedo
degradacao,11,2022,Sentinel-2,MT,0.03,União do Sul
degradacao,11,2022,Sentinel-2,PA,0.03,Tomé-Açu
degradacao,11,2022,Sentinel-2,MT,0.03,Juína
degradacao,11,2022,Sentinel-2,RO,0.03,Candeias do Jamari
degradacao,11,2022,Sentinel-2,MT,0.03,Peixoto de Azevedo
degradacao,11,2022,Sentinel-2,PA,0.03,São Félix do Xingu
degradacao,11,2022,Sentinel-2,AM,0.03,Canutama
degradacao,11,2022,Sentinel-2,PA,0.03,Ipixuna do Pará
degradacao,11,2022,Sentinel-2,AM,0.03,Lábrea
degradacao,11,2022,Sentinel-2,MT,0.03,Peixoto de Azevedo
degradacao,11,2022,Sentinel-2,RO,0.03,Pimenteiras do Oeste
degradacao,11,2022,Sentinel-2,AM,0.03,Boca do Acre
degradacao,11,2022,Sentinel-2,MT,0.02,Cláudia
degradacao,11,2022,Sentinel-2,PA,0.02,Cametá
degradacao,11,2022,Sentinel-2,MT,0.02,Juína
degradacao,11,2022,Sentinel-2,MT,0.02,Juína
degradacao,11,2022,Sentinel-2,MT,0.02,Paranatinga
degradacao,11,2022,Sentinel-2,MT,0.02,Peixoto de Azevedo
degradacao,11,2022,Sentinel-2,MT,0.02,Paranatinga
degradacao,11,2022,Sentinel-2,MT,0.02,Colniza
degradacao,11,2022,Sentinel-2,MT,0.02,Apiacás
degradacao,11,2022,Sentinel-2,MT,0.02,Guarantã do Norte
degradacao,11,2022,Sentinel-2,MT,0.02,Guarantã do Norte
degradacao,11,2022,Sentinel-2,MT,0.02,Peixoto de Azevedo
degradacao,11,2022,Sentinel-2,MT,0.02,Juína
degradacao,11,2022,Sentinel-2,MT,0.02,Peixoto de Azevedo
degradacao,11,2022,Sentinel-2,AM,0.02,Apuí
degradacao,11,2022,Sentinel-2,PA,0.02,Cumaru do Norte
degradacao,11,2022,Sentinel-2,AM,0.02,Humaitá
degradacao,11,2022,Sentinel-2,MT,0.02,Peixoto de Azevedo
degradacao,11,2022,Sentinel-2,MT,0.02,Paranatinga
degradacao,11,2022,Sentinel-2,MT,0.02,Nova Bandeirantes
degradacao,11,2022,Sentinel-2,MT,0.02,Juína
degradacao,11,2022,Sentinel-2,MT,0.02,Peixoto de Azevedo
degradacao,11,2022,Sentinel-2,MT,0.02,Peixoto de Azevedo
degradacao,11,2022,Sentinel-2,MT,0.02,Nova Bandeirantes
degradacao,11,2022,Sentinel-2,MT,0.02,Paranatinga
degradacao,11,2022,Sentinel-2,MT,0.02,Cotriguaçu
degradacao,11,2022,Sentinel-2,RO,0.02,Pimenteiras do Oeste
degradacao,11,2022,Sentinel-2,TO,0.02,Guaraí
degradacao,11,2022,Sentinel-2,AM,0.02,Apuí
degradacao,11,2022,Sentinel-2,MT,0.02,Peixoto de Azevedo
degradacao,11,2022,Sentinel-2,MT,0.02,Colniza
degradacao,11,2022,Sentinel-2,PA,0.02,Tomé-Açu
degradacao,11,2022,Sentinel-2,MT,0.02,Peixoto de Azevedo
degradacao,11,2022,Sentinel-2,AC,0.02,Sena Madureira
degradacao,11,2022,Sentinel-2,MT,0.02,Nova Lacerda
degradacao,11,2022,Sentinel-2,RO,0.02,Porto Velho
degradacao,11,2022,Sentinel-2,AM,0.02,Boca do Acre
degradacao,11,2022,Sentinel-2,MT,0.02,Peixoto de Azevedo
degradacao,11,2022,Sentinel-2,MT,0.02,Peixoto de Azevedo
degradacao,11,2022,Sentinel-2,AC,0.02,Porto Acre
degradacao,11,2022,Sentinel-2,MT,0.02,Marcelândia
degradacao,11,2022,Sentinel-2,MT,0.02,Nova Lacerda
degradacao,11,2022,Sentinel-2,AC,0.02,Porto Acre
degradacao,11,2022,Sentinel-2,TO,0.02,Guaraí
degradacao,11,2022,Sentinel-2,AM,0.02,Boca do Acre
degradacao,11,2022,Sentinel-2,PA,0.02,Ipixuna do Pará
degradacao,11,2022,Sentinel-2,PA,0.02,Cumaru do Norte
degradacao,11,2022,Sentinel-2,MT,0.02,Guarantã do Norte
degradacao,11,2022,Sentinel-2,MT,0.02,Peixoto de Azevedo
degradacao,11,2022,Sentinel-2,MT,0.02,União do Sul
degradacao,11,2022,Sentinel-2,PA,0.02,Santarém
degradacao,11,2022,Sentinel-2,AC,0.02,Rio Branco
degradacao,11,2022,Sentinel-2,MT,0.02,Peixoto de Azevedo
degradacao,11,2022,Sentinel-2,AM,0.02,Canutama
degradacao,11,2022,Sentinel-2,MT,0.02,Peixoto de Azevedo
degradacao,11,2022,Sentinel-2,MT,0.02,Marcelândia
degradacao,11,2022,Sentinel-2,MT,0.01,Peixoto de Azevedo
degradacao,11,2022,Sentinel-2,MT,0.01,Colniza
degradacao,11,2022,Sentinel-2,AC,0.01,Bujari
degradacao,11,2022,Sentinel-2,MT,0.01,Porto dos Gaúchos
degradacao,11,2022,Sentinel-2,MT,0.01,Nova Bandeirantes
degradacao,11,2022,Sentinel-2,MT,0.01,Guarantã do Norte
degradacao,11,2022,Sentinel-2,MT,0.01,Colniza
degradacao,11,2022,Sentinel-2,MT,0.01,Paranatinga
degradacao,11,2022,Sentinel-2,AC,0.01,Rio Branco
degradacao,11,2022,Sentinel-2,PA,0.01,São Félix do Xingu
degradacao,11,2022,Sentinel-2,RO,0.01,Guajará-Mirim
degradacao,11,2022,Sentinel-2,MT,0.01,Nova Bandeirantes
degradacao,11,2022,Sentinel-2,AM,0.01,Humaitá
degradacao,11,2022,Sentinel-2,MT,0.01,Paranaíta
degradacao,11,2022,Sentinel-2,MT,0.01,Peixoto de Azevedo
degradacao,11,2022,Sentinel-2,MT,0.01,Peixoto de Azevedo
degradacao,11,2022,Sentinel-2,MT,0.01,Nova Lacerda
degradacao,11,2022,Sentinel-2,MT,0.01,Paranatinga
degradacao,11,2022,Sentinel-2,MT,0.01,Paranaíta
degradacao,11,2022,Sentinel-2,MT,0.01,Peixoto de Azevedo
degradacao,11,2022,Sentinel-2,MT,0.01,Nova Lacerda
degradacao,11,2022,Sentinel-2,MA,0.01,Jatobá
degradacao,11,2022,Sentinel-2,AM,0.01,Novo Aripuanã
degradacao,11,2022,Sentinel-2,PA,0.01,Almeirim
degradacao,11,2022,Sentinel-2,MT,0.01,Peixoto de Azevedo
degradacao,11,2022,Sentinel-2,AC,0.01,Rio Branco
degradacao,11,2022,Sentinel-2,MT,0.01,Peixoto de Azevedo
degradacao,11,2022,Sentinel-2,MT,0.01,Peixoto de Azevedo
degradacao,11,2022,Sentinel-2,MT,0.01,Peixoto de Azevedo
degradacao,11,2022,Sentinel-2,MT,0.01,Colniza
degradacao,11,2022,Sentinel-2,RO,0.01,Pimenteiras do Oeste
degradacao,11,2022,Sentinel-2,MT,0.01,Peixoto de Azevedo
degradacao,11,2022,Sentinel-2,MT,0.01,Paranatinga
degradacao,11,2022,Sentinel-2,PA,0.01,Almeirim
degradacao,11,2022,Sentinel-2,MT,0.01,Peixoto de Azevedo
degradacao,11,2022,Sentinel-2,MT,0.01,Peixoto de Azevedo
degradacao,11,2022,Sentinel-2,MT,0.01,Paranatinga
degradacao,11,2022,Sentinel-2,MT,0.01,Itaúba
degradacao,11,2022,Sentinel-2,MT,0.01,Peixoto de Azevedo
degradacao,11,2022,Sentinel-2,AC,0.01,Porto Acre
degradacao,11,2022,Sentinel-2,PA,0.01,Cumaru do Norte
degradacao,11,2022,Sentinel-2,PA,0.01,Portel
degradacao,11,2022,Landsat-8/Sentinel-1,PA,11.55,Altamira
degradacao,11,2022,Landsat-8/Sentinel-1,PA,9.10,Altamira
degradacao,11,2022,Landsat-8/Sentinel-1,PA,7.59,Itaituba
degradacao,11,2022,Landsat-8/Sentinel-1,AC,6.62,Sena Madureira
degradacao,11,2022,Landsat-8/Sentinel-1,MT,4.94,Juína
degradacao,11,2022,Landsat-8/Sentinel-1,PA,4.64,Altamira
degradacao,11,2022,Landsat-8/Sentinel-1,PA,4.57,Altamira
degradacao,11,2022,Landsat-8/Sentinel-1,PA,3.47,Novo Progresso
degradacao,11,2022,Landsat-8/Sentinel-1,PA,3.03,Altamira
degradacao,11,2022,Landsat-8/Sentinel-1,PA,3.03,Novo Progresso
degradacao,11,2022,Landsat-8/Sentinel-1,PA,2.40,Altamira
degradacao,11,2022,Landsat-8/Sentinel-1,PA,2.25,Novo Progresso
degradacao,11,2022,Landsat-8/Sentinel-1,PA,2.03,Altamira
degradacao,11,2022,Landsat-8/Sentinel-1,PA,1.85,Altamira
degradacao,11,2022,Landsat-8/Sentinel-1,PA,1.06,Novo Progresso
degradacao,11,2022,Landsat-8/Sentinel-1,PA,0.50,Altamira
degradacao,11,2022,Landsat-8/Sentinel-1,PA,1.44,Ulianópolis
degradacao,11,2022,Landsat-8/Sentinel-1,PA,1.23,Novo Progresso
degradacao,11,2022,Landsat-8/Sentinel-1,PA,1.07,Altamira
degradacao,11,2022,Landsat-8/Sentinel-1,PA,0.88,Altamira
degradacao,11,2022,Landsat-8/Sentinel-1,AC,0.75,Sena Madureira
degradacao,11,2022,Landsat-8/Sentinel-1,RO,0.71,Vilhena
degradacao,11,2022,Landsat-8/Sentinel-1,MT,0.64,Vila Bela da Santíssima Trindade
degradacao,11,2022,Landsat-8/Sentinel-1,PA,0.56,Ulianópolis
degradacao,11,2022,Landsat-8/Sentinel-1,PA,0.39,Altamira
degradacao,11,2022,Landsat-8/Sentinel-1,PA,0.37,Altamira
degradacao,11,2022,Landsat-8/Sentinel-1,AC,0.35,Rio Branco
degradacao,11,2022,Landsat-8/Sentinel-1,PA,0.33,Ulianópolis
degradacao,11,2022,Landsat-8/Sentinel-1,PA,0.26,Altamira
degradacao,11,2022,Landsat-8/Sentinel-1,PA,0.26,Altamira
degradacao,11,2022,Landsat-8/Sentinel-1,AC,0.24,Rio Branco
degradacao,11,2022,Landsat-8/Sentinel-1,PA,0.19,Dom Eliseu
degradacao,11,2022,Landsat-8/Sentinel-1,AC,0.14,Sena Madureira
degradacao,11,2022,Landsat-8/Sentinel-1,PA,0.12,Altamira
degradacao,11,2022,Landsat-8/Sentinel-1,MT,0.12,Vila Bela da Santíssima Trindade
degradacao,11,2022,Landsat-8/Sentinel-1,PA,0.10,Altamira
degradacao,11,2022,Landsat-8/Sentinel-1,PA,0.09,Ulianópolis
degradacao,11,2022,Landsat-8/Sentinel-1,MT,0.09,Vila Bela da Santíssima Trindade
degradacao,11,2022,Landsat-8/Sentinel-1,AC,0.08,Rio Branco
degradacao,11,2022,Landsat-8/Sentinel-1,AC,0.08,Sena Madureira
degradacao,11,2022,Landsat-8/Sentinel-1,AC,0.08,Sena Madureira
degradacao,11,2022,Landsat-8/Sentinel-1,PA,0.07,Altamira
degradacao,11,2022,Landsat-8/Sentinel-1,PA,0.07,Altamira
degradacao,11,2022,Landsat-8/Sentinel-1,PA,0.07,Altamira
degradacao,11,2022,Landsat-8/Sentinel-1,AC,0.06,Sena Madureira
